C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_057.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_057.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_057.jpg, 0, 0, 0, 7.82405E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_172.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_172.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_172.jpg, 0, 0, 0, 7.823647E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_280.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_280.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_280.jpg, 0, 0, 0, 7.963837E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_389.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_389.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_389.jpg, 0, 0, 0, 7.837514E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_500.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_500.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_500.jpg, 0, 0, 0, 7.935691E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_610.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_610.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_610.jpg, 0, 0, 0, 7.827122E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_711.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_711.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_711.jpg, 0, 0, 0, 7.831128E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_817.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_817.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_817.jpg, 0, 0, 0, 7.822258E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_21_941.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_21_941.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_21_941.jpg, 0, 0, 0, 7.828634E-05
C:\Users\eva\Downloads\simulator-windows-64\IMG\center_2017_08_12_15_55_22_042.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\left_2017_08_12_15_55_22_042.jpg, C:\Users\eva\Downloads\simulator-windows-64\IMG\right_2017_08_12_15_55_22_042.jpg, 0, 0, 0, 7.899515E-05
