/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_07_801.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_07_801.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_07_801.jpg,0,0,0,1.892467
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_07_871.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_07_871.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_07_871.jpg,0,0,0,1.881055
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_07_946.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_07_946.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_07_946.jpg,0,0,0,1.865946
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_024.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_024.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_024.jpg,0,0,0,1.850958
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_107.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_107.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_107.jpg,0,0,0,1.836092
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_181.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_181.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_181.jpg,0,0,0,1.821344
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_254.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_254.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_254.jpg,0,0,0,1.806715
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_332.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_332.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_332.jpg,0,0,0,1.792204
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_410.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_410.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_410.jpg,0,0,0,1.781397
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_485.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_485.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_485.jpg,0,0,0,1.767089
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_562.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_562.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_562.jpg,0,0,0,1.752896
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_642.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_642.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_642.jpg,0,0.08049899,0,1.729363
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_720.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_720.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_720.jpg,0,0.319491,0,1.949437
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_809.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_809.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_809.jpg,-0.2,0.09251994,0,2.100077
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_881.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_881.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_881.jpg,-0.4,0,0,2.081968
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_08_957.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_08_957.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_08_957.jpg,-0.6000001,0,0,2.053092
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_041.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_041.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_041.jpg,-0.8000001,0,0,2.018714
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_116.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_116.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_116.jpg,-0.736692,0,0,1.994717
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_192.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_192.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_192.jpg,-0.5078759,0,0,1.985946
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_265.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_265.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_265.jpg,-0.2891069,0,0,1.977656
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_336.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_336.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_336.jpg,-0.07493699,0,0,1.962672
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_426.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_426.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_426.jpg,0,0,0,1.94608
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_500.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_500.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_500.jpg,0,0,0,1.930446
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_578.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_578.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_578.jpg,0,0.0790379,0,1.893194
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_654.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_654.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_654.jpg,0,0.3065609,0,2.146962
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_734.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_734.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_734.jpg,0,0.515043,0,2.449847
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_798.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_798.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_798.jpg,0,0.737946,0,3.06523
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_904.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_904.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_904.jpg,0,1,0,4.145871
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_09_971.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_09_971.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_09_971.jpg,-0.2,1,0,5.071741
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_063.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_063.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_063.jpg,-0.4,1,0,5.975387
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_145.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_145.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_145.jpg,-0.6000001,1,0,6.851727
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_220.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_220.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_220.jpg,-0.785229,1,0,7.696548
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_317.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_317.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_317.jpg,-0.4956571,0.907795,0,8.793859
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_401.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_401.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_401.jpg,-0.2425411,0.654679,0,9.458923
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_489.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_489.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_489.jpg,0,0.3902379,0,9.876523
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_565.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_565.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_565.jpg,0,0.162121,0,10.05827
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_633.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_633.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_633.jpg,0,0,0,10.02039
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_713.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_713.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_713.jpg,0,0,0,9.93979
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_790.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_790.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_790.jpg,0,0,0,9.879728
/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_07_30_13_22_10_868.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_07_30_13_22_10_868.jpg,/Users/cq/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_07_30_13_22_10_868.jpg,0,0,0,9.800327
